voucher_id,line_no,transaction_date,transaction_type,department_code,partner_code,debit_credit_type,account_code,account_name,amount,evidence_type,evidence_no,description,remarks
JV2026081154,2,2026-08-19,원재료 매입,D002,V002,차변,1180,부가세대급금,355000,전자세금계산서,TAX-202608-0154,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081154,3,2026-08-19,원재료 매입,D002,V002,대변,2110,외상매입금,3905000,전자세금계산서,TAX-202608-0154,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081155,1,2026-08-10,공장 전기요금,D003,V006,차변,5150,전력비,4110000,전자세금계산서,TAX-202608-0155,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081155,2,2026-08-10,공장 전기요금,D003,V006,차변,1180,부가세대급금,411000,전자세금계산서,TAX-202608-0155,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081155,3,2026-08-10,공장 전기요금,D003,V006,대변,2120,미지급금,4521000,전자세금계산서,TAX-202608-0155,생산2공장 전기요금,포트폴리오용 합성 거래
JV2026081156,1,2026-08-05,제품 판매,D006,C003,차변,1130,외상매출금,15862000,전자세금계산서,TAX-202608-0156,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081156,2,2026-08-05,제품 판매,D006,C003,대변,4110,제품매출,14420000,전자세금계산서,TAX-202608-0156,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081156,3,2026-08-05,제품 판매,D006,C003,대변,2180,부가세예수금,1442000,전자세금계산서,TAX-202608-0156,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081158,1,2026-08-22,산업용 소모품 구매,D005,V004,차변,5130,소모품비,680000,법인카드,TAX-202608-0158,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081158,2,2026-08-22,산업용 소모품 구매,D005,V004,차변,1180,부가세대급금,68000,법인카드,TAX-202608-0158,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081158,3,2026-08-22,산업용 소모품 구매,D005,V004,대변,2110,외상매입금,748000,법인카드,TAX-202608-0158,생산 작업용 장갑 구매,포트폴리오용 합성 거래
JV2026081159,1,2026-08-02,제품 판매,D006,C001,차변,1130,외상매출금,4444000,전자세금계산서,TAX-202608-0159,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081159,2,2026-08-02,제품 판매,D006,C001,대변,4110,제품매출,4040000,전자세금계산서,TAX-202608-0159,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081159,3,2026-08-02,제품 판매,D006,C001,대변,2180,부가세예수금,404000,전자세금계산서,TAX-202608-0159,자동차용 고무부품 외상 판매,포트폴리오용 합성 거래
JV2026081160,1,2026-08-23,산업용 소모품 구매,D003,V003,차변,5130,소모품비,150000,법인카드,CARD-202608-0160,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081160,2,2026-08-23,산업용 소모품 구매,D003,V003,차변,1180,부가세대급금,15000,법인카드,CARD-202608-0160,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081160,3,2026-08-23,산업용 소모품 구매,D003,V003,대변,2140,카드미지급금,165000,법인카드,CARD-202608-0160,현장 안전용품 구매,포트폴리오용 합성 거래
JV2026081161,1,2026-08-31,생산설비 구매,D002,V007,차변,1510,기계장치,26680000,전자세금계산서,TAX-202608-0161,생산설비 구매,포트폴리오용 합성 거래
JV2026081161,2,2026-08-31,생산설비 구매,D002,V007,차변,1180,부가세대급금,2668000,전자세금계산서,TAX-202608-0161,생산설비 구매,포트폴리오용 합성 거래
JV2026081161,3,2026-08-31,생산설비 구매,D002,V007,대변,2120,미지급금,29348000,전자세금계산서,TAX-202608-0161,생산설비 구매,포트폴리오용 합성 거래
JV2026081162,1,2026-08-05,제품 판매,D006,C001,차변,1130,외상매출금,20768000,전자세금계산서,TAX-202608-0162,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081162,2,2026-08-05,제품 판매,D006,C001,대변,4110,제품매출,18880000,전자세금계산서,TAX-202608-0162,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081162,3,2026-08-05,제품 판매,D006,C001,대변,2180,부가세예수금,1888000,전자세금계산서,TAX-202608-0162,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081163,1,2026-08-17,제품 판매,D006,C002,차변,1130,외상매출금,15488000,전자세금계산서,TAX-202608-0163,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081163,2,2026-08-17,제품 판매,D006,C002,대변,4110,제품매출,14080000,전자세금계산서,TAX-202608-0163,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081163,3,2026-08-17,제품 판매,D006,C002,대변,2180,부가세예수금,1408000,전자세금계산서,TAX-202608-0163,방진부품 외상 판매,포트폴리오용 합성 거래
JV2026081164,1,2026-08-01,운송비,D007,V005,차변,5140,운반비,700000,전자세금계산서,TAX-202608-0164,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081164,2,2026-08-01,운송비,D007,V005,차변,1180,부가세대급금,70000,전자세금계산서,TAX-202608-0164,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081164,3,2026-08-01,운송비,D007,V005,대변,2120,미지급금,770000,전자세금계산서,TAX-202608-0164,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081165,1,2026-08-01,원재료 매입,D002,V002,차변,1210,원재료,5870000,전자세금계산서,TAX-202608-0165,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081165,2,2026-08-01,원재료 매입,D002,V002,차변,1180,부가세대급금,587000,전자세금계산서,TAX-202608-0165,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081165,3,2026-08-01,원재료 매입,D002,V002,대변,2110,외상매입금,6457000,전자세금계산서,TAX-202608-0165,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081166,1,2026-08-08,공장 전기요금,D004,V006,차변,5150,전력비,1380000,전자세금계산서,TAX-202608-0166,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081166,2,2026-08-08,공장 전기요금,D004,V006,차변,1180,부가세대급금,138000,전자세금계산서,TAX-202608-0166,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081166,3,2026-08-08,공장 전기요금,D004,V006,대변,2120,미지급금,1518000,전자세금계산서,TAX-202608-0166,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081167,1,2026-08-22,생산설비 구매,D002,V007,차변,1510,기계장치,31650000,전자세금계산서,TAX-202608-0167,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081167,2,2026-08-22,생산설비 구매,D002,V007,차변,1180,부가세대급금,3165000,전자세금계산서,TAX-202608-0167,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081167,3,2026-08-22,생산설비 구매,D002,V007,대변,2120,미지급금,34815000,전자세금계산서,TAX-202608-0167,품질검사 설비 구매,포트폴리오용 합성 거래
JV2026081169,1,2026-08-27,제품 판매,D006,C002,차변,1130,외상매출금,7700000,전자세금계산서,TAX-202608-0169,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081169,2,2026-08-27,제품 판매,D006,C002,대변,4110,제품매출,7000000,전자세금계산서,TAX-202608-0169,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081169,3,2026-08-27,제품 판매,D006,C002,대변,2180,부가세예수금,700000,전자세금계산서,TAX-202608-0169,자동차용 씰링부품 외상 판매,포트폴리오용 합성 거래
JV2026081170,1,2026-08-15,원재료 매입,D002,V001,차변,1210,원재료,3280000,전자세금계산서,TAX-202608-0170,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081170,2,2026-08-15,원재료 매입,D002,V001,차변,1180,부가세대급금,328000,전자세금계산서,TAX-202608-0170,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081170,3,2026-08-15,원재료 매입,D002,V001,대변,2110,외상매입금,3608000,전자세금계산서,TAX-202608-0170,자동차부품용 소재 매입,포트폴리오용 합성 거래
JV2026081171,1,2026-08-19,공장 전기요금,D004,V006,차변,5150,전력비,2020000,전자세금계산서,TAX-202608-0171,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081171,2,2026-08-19,공장 전기요금,D004,V006,차변,1180,부가세대급금,202000,전자세금계산서,TAX-202608-0171,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081171,3,2026-08-19,공장 전기요금,D004,V006,대변,2120,미지급금,2222000,전자세금계산서,TAX-202608-0171,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081172,1,2026-08-06,원재료 매입,D002,V002,차변,1210,원재료,4050000,전자세금계산서,TAX-202608-0172,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081172,2,2026-08-06,원재료 매입,D002,V002,차변,1180,부가세대급금,405000,전자세금계산서,TAX-202608-0172,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081172,3,2026-08-06,원재료 매입,D002,V002,대변,2110,외상매입금,4455000,전자세금계산서,TAX-202608-0172,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081173,1,2026-08-27,공장 전기요금,D004,V006,차변,5150,전력비,4070000,전자세금계산서,TAX-202608-0173,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081173,2,2026-08-27,공장 전기요금,D004,V006,차변,1180,부가세대급금,407000,전자세금계산서,TAX-202608-0173,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081173,3,2026-08-27,공장 전기요금,D004,V006,대변,2120,미지급금,4477000,전자세금계산서,TAX-202608-0173,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081174,1,2026-08-24,운송비,D007,V005,차변,5140,운반비,980000,전자세금계산서,TAX-202608-0174,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081174,2,2026-08-24,운송비,D007,V005,차변,1180,부가세대급금,98000,전자세금계산서,TAX-202608-0174,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081174,3,2026-08-24,운송비,D007,V005,대변,2120,미지급금,1078000,전자세금계산서,TAX-202608-0174,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081175,1,2026-08-17,산업용 소모품 구매,D004,V003,차변,5130,소모품비,140000,법인카드,CARD-202608-0175,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081175,2,2026-08-17,산업용 소모품 구매,D004,V003,차변,1180,부가세대급금,14000,법인카드,CARD-202608-0175,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081175,3,2026-08-17,산업용 소모품 구매,D004,V003,대변,2140,카드미지급금,154000,법인카드,CARD-202608-0175,제품 포장재 구매,포트폴리오용 합성 거래
JV2026081176,1,2026-08-17,제품 판매,D006,C002,차변,1130,외상매출금,18183000,전자세금계산서,TAX-202608-0176,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081176,2,2026-08-17,제품 판매,D006,C002,대변,4110,제품매출,16530000,전자세금계산서,TAX-202608-0176,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081176,3,2026-08-17,제품 판매,D006,C002,대변,2180,부가세예수금,1653000,전자세금계산서,TAX-202608-0176,고무호스 제품 외상 판매,포트폴리오용 합성 거래
JV2026081178,1,2026-08-30,공장 전기요금,D004,V006,차변,5150,전력비,3340000,전자세금계산서,TAX-202608-0178,생산1공장 전기요금,포트폴리오용 합성 거래
JV2026081178,2,2026-08-30,공장 전기요금,D004,V006,차변,1180,부가세대급금,334000,전자세금계산서,TAX-202608-0178,생산1공장 전기요금,포트폴리오용 합성 거래
JV2026081178,3,2026-08-30,공장 전기요금,D004,V006,대변,2120,미지급금,3674000,전자세금계산서,TAX-202608-0178,생산1공장 전기요금,포트폴리오용 합성 거래
JV2026081179,1,2026-08-15,공장 전기요금,D003,V006,차변,5150,전력비,3480000,전자세금계산서,TAX-202608-0179,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081179,2,2026-08-15,공장 전기요금,D003,V006,차변,1180,부가세대급금,348000,전자세금계산서,TAX-202608-0179,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081179,3,2026-08-15,공장 전기요금,D003,V006,대변,2120,미지급금,3828000,전자세금계산서,TAX-202608-0179,공장 설비 전력 사용료,포트폴리오용 합성 거래
JV2026081181,1,2026-08-03,생산설비 구매,D002,V007,차변,1510,기계장치,28870000,전자세금계산서,TAX-202608-0181,생산설비 구매,포트폴리오용 합성 거래
JV2026081181,2,2026-08-03,생산설비 구매,D002,V007,차변,1180,부가세대급금,2887000,전자세금계산서,TAX-202608-0181,생산설비 구매,포트폴리오용 합성 거래
JV2026081181,3,2026-08-03,생산설비 구매,D002,V007,대변,2120,미지급금,31757000,전자세금계산서,TAX-202608-0181,생산설비 구매,포트폴리오용 합성 거래
JV2026081182,1,2026-08-18,운송비,D007,V005,차변,5140,운반비,800000,전자세금계산서,TAX-202608-0182,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081182,2,2026-08-18,운송비,D007,V005,차변,1180,부가세대급금,80000,전자세금계산서,TAX-202608-0182,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081182,3,2026-08-18,운송비,D007,V005,대변,2120,미지급금,880000,전자세금계산서,TAX-202608-0182,제품 납품 운송비,포트폴리오용 합성 거래
JV2026081183,1,2026-08-05,원재료 매입,D002,V001,차변,1210,원재료,5650000,전자세금계산서,TAX-202608-0183,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081183,2,2026-08-05,원재료 매입,D002,V001,차변,1180,부가세대급금,565000,전자세금계산서,TAX-202608-0183,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081183,3,2026-08-05,원재료 매입,D002,V001,대변,2110,외상매입금,6215000,전자세금계산서,TAX-202608-0183,고무 원재료 외상 매입,포트폴리오용 합성 거래
JV2026081184,1,2026-08-21,원재료 매입,D002,V001,차변,1210,원재료,6120000,전자세금계산서,TAX-202608-0184,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081184,2,2026-08-21,원재료 매입,D002,V001,차변,1180,부가세대급금,612000,전자세금계산서,TAX-202608-0184,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081184,3,2026-08-21,원재료 매입,D002,V001,대변,2110,외상매입금,6732000,전자세금계산서,TAX-202608-0184,합성고무 원재료 구매,포트폴리오용 합성 거래
JV2026081185,1,2026-08-14,운송비,D007,V005,차변,5140,운반비,530000,전자세금계산서,TAX-202608-0185,원재료 입고 운송비,포트폴리오용 합성 거래
JV2026081185,2,2026-08-14,운송비,D007,V005,차변,1180,부가세대급금,53000,전자세금계산서,TAX-202608-0185,원재료 입고 운송비,포트폴리오용 합성 거래
